wavenumber(cm^-1),spol(y),ppol(zx),spol(x),ppol(zy)
2.460848210000000108e+03,-1.241809121694098167e-05,-4.148915986875732672e-05,-6.357106692626903282e-06,-1.463615586966568706e-05
2.462776780000000144e+03,-1.265077880703087515e-05,-4.394180271262931550e-05,-5.801245577635683920e-06,-1.359515812658732229e-05
2.464705339999999978e+03,-1.242359157434823650e-05,-4.246817680556914162e-05,-6.654966706807091906e-06,-1.691046320047253474e-05
2.466633910000000014e+03,-1.366716368668017505e-05,-3.802648442156168637e-05,-7.525490218940159217e-06,-1.081599056058256293e-05
2.468562469999999848e+03,-1.282558152377004577e-05,-4.848686955947079119e-05,-5.993048670183091882e-06,-1.821554461130830524e-05
2.470491030000000137e+03,-1.552148654922372743e-05,-4.761697128775007785e-05,-6.553831800463746292e-06,-7.886054987781936833e-06
2.472419600000000173e+03,-1.390731647053497632e-05,-5.840918167042186598e-05,-4.774184269063642211e-06,-1.794512264725556003e-05
2.474348160000000007e+03,-1.421485510920748215e-05,-5.097885901310076240e-05,-7.399875204890597042e-06,-2.078530186240650556e-05
2.476276730000000043e+03,-1.444841414116731269e-05,-6.078134780937873678e-05,-5.323904856820195350e-06,-2.035549235315630285e-05
2.478205289999999877e+03,-1.290582804468875620e-05,-5.142354240071165796e-05,-7.794182764530149031e-06,-2.877655648622921540e-05
2.480133859999999913e+03,-1.366769215301013331e-05,-5.418020331446538789e-05,-6.983299510925971163e-06,-2.456520897991075814e-05
2.482062420000000202e+03,-1.646305961046726636e-05,-5.527825420180214696e-05,-8.302456741834587719e-06,-1.912295623208958153e-05
2.483990980000000036e+03,-1.686836788728312522e-05,-5.469459192100225268e-05,-8.618099896493329099e-06,-1.814203540786245351e-05
2.485919550000000072e+03,-1.663865566725892595e-05,-6.582328471556198198e-05,-5.863054578848976899e-06,-1.808231821764219580e-05
2.487848109999999906e+03,-1.588275150941761431e-05,-5.805342379459663924e-05,-7.638802798715890028e-06,-2.152886465594203451e-05
2.489776679999999942e+03,-1.527289701741989245e-05,-5.249260103283189379e-05,-7.349647033317862397e-06,-1.738888765831655779e-05
2.491705239999999776e+03,-1.549662648774561435e-05,-4.859910021459531635e-05,-7.058819137230677922e-06,-1.121565638331701468e-05
2.493633809999999812e+03,-1.600155733617884048e-05,-5.912045020251512268e-05,-7.520273898731697333e-06,-2.154438691616775096e-05
2.495562370000000101e+03,-1.685000341213754600e-05,-5.870958772616944557e-05,-7.103801358575689880e-06,-1.552934173306984400e-05
2.497490940000000137e+03,-1.675729184646189291e-05,-4.051973214669026208e-05,-7.518680696608184023e-06,4.116480866473086156e-07
2.499419499999999971e+03,-1.787767645255383469e-05,-5.094315084553965558e-05,-7.860916913918392332e-06,-6.564208304128467187e-06
2.501348059999999805e+03,-1.691902170309836571e-05,-4.704826498455929316e-05,-7.590707088910958841e-06,-5.719456333969992415e-06
2.503276629999999841e+03,-1.610197272350350476e-05,-4.493867786701703044e-05,-7.185897824432189918e-06,-5.436284491733129579e-06
2.505205190000000130e+03,-1.586832232030653428e-05,-4.939184246660358128e-05,-6.464517928735531569e-06,-7.728578698064369017e-06
2.507133760000000166e+03,-1.694372174304220328e-05,-4.377384916307164862e-05,-6.324170329424572504e-06,3.275744089388599220e-06
2.509062320000000000e+03,-1.648485506286386705e-05,-3.579725994771013628e-05,-8.104975325590941504e-06,1.329537389288985126e-06
2.510990890000000036e+03,-1.649521139733378159e-05,-3.962099907910744564e-05,-7.880150408954765428e-06,-1.452238501461712208e-06
2.512919449999999870e+03,-1.674913394712307545e-05,-4.072110696115787911e-05,-6.572646994472172988e-06,4.365502935303530995e-06
2.514848019999999906e+03,-1.769111846376019139e-05,-4.863633212516706291e-05,-5.848456503310287089e-06,3.832214479452609544e-06
2.516776580000000195e+03,-1.530153152524706581e-05,-2.802683839569650794e-05,-8.693649717471477076e-06,1.249177059862482767e-06
2.518705140000000029e+03,-1.507667079113136849e-05,-3.132129650917843703e-05,-7.927512710069067553e-06,3.528266915618467784e-07
2.520633710000000065e+03,-1.406022831953847112e-05,-4.343252532722346055e-05,-5.913556721070770911e-06,-7.338949418003200575e-06
2.522562269999999899e+03,-1.359176950566346128e-05,-2.862584948718621940e-05,-7.450712137673566490e-06,-1.418085237046305963e-06
2.524490839999999935e+03,-1.391212824938710131e-05,-3.431099145901160547e-05,-5.413094735051217499e-06,3.343712992606112606e-06
2.526419400000000223e+03,-1.208771781928859753e-05,-3.564468341950075269e-05,-4.377310793040793190e-06,-1.483964170033912599e-06
2.528347969999999805e+03,-1.233725174047181713e-05,-2.368280735213083277e-05,-6.528801729989792610e-06,2.051350313887840062e-06
2.530276530000000093e+03,-1.119101528041532528e-05,-2.363906274344469190e-05,-6.490851635954096191e-06,-2.815133456909165540e-06
2.532205100000000130e+03,-1.461479973166424769e-05,-2.234117813666908992e-05,-6.822450073636914516e-06,1.218258540206209623e-05
2.534133659999999963e+03,-1.263174286796952776e-05,-2.108628181038144848e-05,-6.637507597169728363e-06,5.470991690741613701e-06
2.536062219999999797e+03,-1.236135692332414897e-05,-3.716062824019768094e-05,-4.442627864813187945e-06,-2.076944686331062053e-06
2.537990789999999834e+03,-1.091884653120393831e-05,-3.307754730681492189e-05,-4.107720874776717976e-06,-2.901066281885311669e-06
2.539919350000000122e+03,-1.149047244069255988e-05,-2.241319998927569635e-05,-5.703193012204135302e-06,3.227162069666818788e-06
2.541847920000000158e+03,-1.092858060463741285e-05,-2.040339432569443300e-05,-6.113256508661173353e-06,9.307497704424628594e-07
2.543776479999999992e+03,-1.213011587749850686e-05,-2.157664416809929210e-05,-5.638924068128134887e-06,7.182379867788661330e-06
2.545705050000000028e+03,-1.241171652359738270e-05,-1.019925410385818918e-05,-7.232123727494313139e-06,1.274877117313466400e-05
2.547633609999999862e+03,-1.106509611948588875e-05,-2.068871390876244470e-05,-7.129704465428177803e-06,-3.253083212054290062e-06
2.549562179999999898e+03,-1.359404451239353436e-05,-5.992489264519355530e-06,-9.430423165561203818e-06,1.245430600919816125e-05
2.551490740000000187e+03,-1.018685250164013943e-05,-9.738551423008348247e-06,-8.100875848292734874e-06,-4.966965412407877433e-07
2.553419300000000021e+03,-1.142492586717831441e-05,-6.395595481335694649e-06,-8.146596264010953894e-06,8.128942172743918850e-06
2.555347870000000057e+03,-1.345359923205436257e-05,-2.345401871055986817e-05,-5.469545331174064538e-06,1.191908453186509322e-05
2.557276429999999891e+03,-1.024636885865905703e-05,-1.857921517783410746e-05,-5.850765550407991766e-06,8.953689827721034230e-07
2.559204999999999927e+03,-9.596383931845584077e-06,-2.928122765793165659e-05,-3.624905958910777286e-06,-2.824779659352885414e-06
2.561133560000000216e+03,-1.135212443582085871e-05,-3.006227507825157107e-06,-9.297523946578283545e-06,6.096616251771863829e-06
2.563062129999999797e+03,-1.064686617797367548e-05,-1.147919416641566569e-05,-6.868789634966452392e-06,5.259456808729123654e-06
2.564990690000000086e+03,-1.087896543783175187e-05,-1.730902503351610254e-05,-6.660014520555387562e-06,1.382906186422908855e-06
2.566919260000000122e+03,-9.091869106056231649e-06,-2.481629499765745030e-05,-4.612999438549602834e-06,-4.972801814249782468e-06
2.568847819999999956e+03,-9.518353366248327008e-06,-2.679377617472667654e-05,-4.371733245909737318e-06,-3.991835315308635024e-06
2.570776379999999790e+03,-9.269991161893921929e-06,-3.003898560797944016e-05,-3.621053035101591372e-06,-5.011540396585751025e-06
2.572704949999999826e+03,-1.003143004370892002e-05,-2.802453363322349417e-05,-3.964236186061576611e-06,-1.144019375334622965e-06
2.574633510000000115e+03,-9.386817353346510394e-06,-1.702582396339810835e-05,-5.380827307204259732e-06,7.225907203620505535e-07
2.576562080000000151e+03,-9.980369336824472992e-06,-2.492193899993364281e-05,-5.005239405093124983e-06,-2.879780103660659308e-06
2.578490639999999985e+03,-1.087805444176509468e-05,-2.645372184322775130e-05,-4.811478321198534398e-06,4.240555496791763759e-07
2.580419210000000021e+03,-8.993792467241381591e-06,-2.347113545996116262e-05,-4.474306741984244110e-06,-3.447694092091635622e-06
2.582347769999999855e+03,-8.622651493956230481e-06,-2.230611846311617770e-05,-3.227717747104168674e-06,1.595968218988957299e-06
2.584276339999999891e+03,-8.583340193347483463e-06,-1.924061811146223711e-05,-3.804842246287261182e-06,1.930368873788474418e-06
2.586204900000000180e+03,-9.616746616373630769e-06,-2.344810709855635171e-05,-2.863404140019844037e-06,6.472367338768965268e-06
2.588133460000000014e+03,-9.857256424461487216e-06,-1.030327739316257245e-05,-4.145414841582221747e-06,1.500285962994637631e-05
2.590062030000000050e+03,-8.992498228555159594e-06,-1.725863322757932285e-05,-2.796493599049878807e-06,1.019257316092816312e-05
2.591990589999999884e+03,-9.178158887644637923e-06,-1.748451860150939638e-05,-1.836256839759895625e-06,1.504355076773219908e-05
2.593919159999999920e+03,-8.558521829332100205e-06,-3.640388218614668757e-05,7.603456409498689036e-07,4.883071186301718401e-06
2.595847720000000209e+03,-9.413342171042897902e-06,-2.015790734368570346e-05,-2.302606086389564891e-06,1.134598839333407743e-05
2.597776289999999790e+03,-8.772757716284700083e-06,-1.286639275539426275e-05,-3.156557714063482694e-06,1.201600721021399983e-05
2.599704850000000079e+03,-8.570789539605707776e-06,-1.377351566280309204e-05,-3.333109925537331668e-06,9.431861460058962621e-06
2.601633420000000115e+03,-9.222038326403886777e-06,-1.972190511822337206e-05,-3.182862680303617889e-06,7.034475322180439406e-06
2.603561979999999949e+03,-1.000685656486601014e-05,-1.140926412585785502e-05,-5.039015989741149417e-06,1.060059950199468813e-05
2.605490539999999783e+03,-1.026527789527061661e-05,-8.509250294651793018e-06,-4.527961114430500121e-06,1.690975380310089570e-05
2.607419109999999819e+03,-9.187907204604900987e-06,-9.840812203527666993e-06,-4.537616336921383322e-06,1.076215729192354653e-05
2.609347670000000107e+03,-9.989252756790658195e-06,-6.192659575258010914e-06,-5.046030678533446268e-06,1.570813256558007429e-05
2.611276240000000143e+03,-9.876838168702622720e-06,-6.047548848774036782e-06,-5.327909657737393044e-06,1.410633786822848003e-05
2.613204799999999977e+03,-1.024561271047660293e-05,-1.352952877291063876e-05,-4.890997295453559339e-06,1.019392879019606988e-05
2.615133370000000014e+03,-1.086428867440690330e-05,-2.636206583064950922e-07,-8.130938751299907272e-06,1.184640142171450930e-05
2.617061929999999847e+03,-1.199894569568480990e-05,1.824870435103039714e-05,-1.204689768313292401e-05,1.803625455751201005e-05
2.618990490000000136e+03,-1.239064313123681884e-05,5.222519902254057326e-06,-1.043975435787856619e-05,1.386587212046497044e-05
2.620919060000000172e+03,-1.182112764734288170e-05,9.697819975034945895e-06,-1.141416157849550674e-05,1.150087052406929289e-05
2.622847620000000006e+03,-1.265938643839499138e-05,1.153618454379129915e-05,-1.167749368657970826e-05,1.588642993468492991e-05
2.624776190000000042e+03,-9.725816943006657112e-06,-1.641932647307723741e-06,-8.860595986310580694e-06,2.191401973009094757e-06
2.626704749999999876e+03,-9.726615697611832917e-06,-1.274831648332471745e-06,-7.340397338589143956e-06,9.297234800689476911e-06
2.628633319999999912e+03,-8.827294714165883198e-06,2.816030536706385704e-06,-7.280174340372167505e-06,9.670499380488899654e-06
2.630561880000000201e+03,-9.281974018776297024e-06,8.519774003576600075e-07,-6.692966678024666185e-06,1.232249414495354915e-05
2.632490449999999782e+03,-8.724517548940391846e-06,-7.897510876387791426e-06,-4.379350433600979225e-06,1.135361729542279541e-05
2.634419010000000071e+03,-9.774783531104491328e-06,-6.348390658163029976e-06,-4.330327490054805836e-06,1.777310301282292941e-05
2.636347569999999905e+03,-7.877010711919365884e-06,-9.703198396902486730e-06,-2.985982335909305811e-06,1.196635116452498995e-05
2.638276139999999941e+03,-7.619634792144847574e-06,-1.435861488575076018e-06,-3.438930757015675076e-06,1.708661810595040733e-05
2.640204699999999775e+03,-7.892354961268623387e-06,-1.290813928497640613e-05,-1.915724542630902343e-06,1.357113646452473320e-05
2.642133269999999811e+03,-7.278008752703589624e-06,-1.574211260226224414e-05,-1.833011897026928156e-06,8.381777131159227052e-06
2.644061830000000100e+03,-6.645299843192090232e-06,-1.576139151476857304e-05,-1.132159718182647333e-06,8.664404860480439473e-06
2.645990400000000136e+03,-6.151656192138498589e-06,-1.771254553062305459e-05,-5.257745145599230750e-07,7.212748797451591672e-06
2.647918959999999970e+03,-6.114386940525704134e-06,-1.465483731906330324e-05,-5.965361676852145413e-07,9.791829435335816531e-06
2.649847530000000006e+03,-5.680060152914374949e-06,-1.107531694679664797e-05,-1.412503078810143575e-06,7.831962343813593804e-06
2.651776089999999840e+03,-5.988257691735197345e-06,-6.684282692241553469e-06,-1.475696247255901733e-06,1.330848086434627022e-05
2.653704650000000129e+03,-6.278924651798242886e-06,-2.730819895732470081e-06,-2.279664813675288661e-06,1.498777681008503135e-05
2.655633220000000165e+03,-5.975131532809666309e-06,-5.507848784083060851e-06,-1.951520607521629755e-06,1.231863465835338409e-05
2.657561779999999999e+03,-6.761424678504921548e-06,-5.941506199669226047e-07,-2.202223582458033549e-06,1.960524846671286142e-05
2.659490350000000035e+03,-6.262763151007266107e-06,-1.251574805314595819e-05,-3.778248221574027557e-07,1.355728873569110529e-05
2.661418909999999869e+03,-7.478172815191149073e-06,-1.779515159975418519e-05,2.835230987767583842e-07,1.659280147641720231e-05
2.663347479999999905e+03,-9.461983746012315341e-06,-2.763079875997877882e-06,-1.938336707587570235e-06,3.057020503837627897e-05
2.665276040000000194e+03,-9.982926329008389718e-06,-1.377696242933897280e-05,-5.807589622053381642e-07,2.787904855172586389e-05
2.667204609999999775e+03,-7.907309124844796928e-06,-1.879494972879233432e-05,3.384716538617785205e-07,1.773772633034992967e-05
2.669133170000000064e+03,-8.519837456499440768e-06,-2.056588797852755511e-05,-1.040062869936342369e-07,1.672019106421589367e-05
2.671061729999999898e+03,-9.828881408563197643e-06,-1.769043913739249394e-05,-5.976749737622304087e-07,2.320813473550551359e-05
2.672990299999999934e+03,-1.006702961516103694e-05,-1.547558307599550281e-05,-3.463460016020390701e-07,2.759160425993407206e-05
2.674918860000000222e+03,-7.253231298644115295e-06,-1.563416008214050582e-05,-3.766296956210318087e-07,1.483241009393769654e-05
2.676847429999999804e+03,-6.597340556786966955e-06,-1.707530911794752552e-05,-2.591716434912940797e-07,1.100575172173651318e-05
2.678775990000000093e+03,-5.612305964603430154e-06,-8.292005612322534905e-06,-7.953184890609323494e-07,1.304950803540545835e-05
2.680704560000000129e+03,-3.688846710630469470e-06,-7.260686981734224989e-06,-3.020014854961070562e-07,7.744625770673754174e-06
2.682633119999999963e+03,-3.267950600951370720e-06,-3.876517340330346951e-06,-6.604426572208440480e-07,7.675965752106381549e-06
2.684561689999999999e+03,-3.596201223185164649e-06,-3.595351383667454185e-06,-6.463826799352741120e-07,9.473728205749305843e-06
2.686490249999999833e+03,-2.531319533467116473e-06,-8.878613289986819038e-06,-2.235426371179224037e-07,1.345920690932630483e-06
2.688418810000000121e+03,-1.920628422459426283e-06,-1.274090387160403828e-05,1.944557705512717172e-07,-3.370088937909839308e-06
2.690347380000000157e+03,-1.494483278676208377e-06,-1.139446354304140585e-05,1.308430574325896762e-07,-4.193505608192063633e-06
2.692275939999999991e+03,-1.464577020504059559e-06,-6.232287674506915758e-06,-3.044450244734442005e-07,-1.092358838867812878e-06
2.694204510000000028e+03,-1.521712393804470532e-06,-8.083653345125017673e-06,7.442389397030750277e-08,-1.012021014309589488e-06
2.696133069999999861e+03,-1.660642906161501687e-06,-7.926228984485615553e-06,-4.260807422580219912e-08,-7.575758327839882383e-07
2.698061639999999898e+03,-1.986142651046672102e-06,-6.814263458531925180e-06,-5.559552436925282207e-07,-4.778624967628292104e-07
2.699990200000000186e+03,-1.057281607214869291e-06,-1.238860479954554216e-05,-2.337155581886678651e-07,-8.739820956046213217e-06
2.701918770000000222e+03,-9.957362019556020087e-07,-5.682075809575401346e-06,-1.413933414643295906e-06,-7.534885593144761527e-06
2.703847330000000056e+03,-7.546251657203339299e-07,-7.047730508468009852e-06,-1.319413669479179405e-06,-9.550008461700966488e-06
2.705775889999999890e+03,-3.992036791148439358e-07,-1.019561511416542197e-05,-6.100244065704401623e-07,-1.112964981013706452e-05
2.707704459999999926e+03,-4.593110772703772486e-07,-1.328384820087821151e-05,-1.709777140150448724e-07,-1.200639617546766906e-05
2.709633020000000215e+03,-5.894564410574868483e-07,-1.286701466176979491e-05,-6.910934738913467217e-07,-1.331731438423151956e-05
2.711561589999999796e+03,-4.947572430624879590e-08,-1.391967513260726662e-05,-7.593825074358612935e-07,-1.706489512283965504e-05
2.713490150000000085e+03,-1.021023795330499837e-06,-1.014190358706033991e-05,-1.543299665096448953e-06,-1.245583063359759602e-05
2.715418720000000121e+03,-7.601825451337147012e-08,-1.690103639499065854e-05,-7.034104302193998983e-07,-1.968067797560324133e-05
2.717347279999999955e+03,-4.580278958772380560e-07,-1.874078266239908317e-05,-6.123499902984880752e-07,-1.942450191659252567e-05
2.719275849999999991e+03,-7.895666897506492821e-07,-2.268259379985949317e-05,-9.257605965786362551e-07,-2.328599668103047756e-05
2.721204409999999825e+03,-1.069004296793273218e-06,-3.288207964188112430e-05,-1.264929722016148877e-06,-3.375012116317655176e-05
2.723132970000000114e+03,-7.271958271706839184e-07,-5.387127013932713996e-05,-1.127129690204209581e-06,-5.564316471855423527e-05
2.725061540000000150e+03,4.071874710922127908e-07,-7.051453187326772807e-05,-1.626405479898132196e-06,-7.952430238602915932e-05
2.726990099999999984e+03,1.688105022030345737e-07,-9.903130903723648276e-05,-7.312007094325717990e-07,-1.030187808033045891e-04
2.728918670000000020e+03,-6.608229117633922906e-08,-1.001618386135518570e-04,-5.401512975253754373e-07,-1.022621866464940412e-04
2.730847229999999854e+03,-5.679729349433462168e-08,-7.652893430810082617e-05,-8.601084804405211719e-07,-8.008797961320698021e-05
2.732775799999999890e+03,3.416169815330719978e-07,-6.126554331238559081e-05,1.241091911523366201e-07,-6.222920483329807224e-05
2.734704360000000179e+03,4.473812398699530445e-07,-4.310245885748762541e-05,1.105326068923656887e-07,-4.459485628106615396e-05
2.736632930000000215e+03,-5.149135489724932993e-08,-2.569562454766899370e-05,-7.391549351247576360e-07,-2.874229671714936910e-05
2.738561490000000049e+03,-1.509472890382957073e-07,-1.834245830610970547e-05,-1.118879566842220938e-06,-2.263085224977517864e-05
2.740490049999999883e+03,4.745831852468029724e-07,-1.544222147621478100e-05,-3.405072128448450821e-07,-1.905345421105718214e-05
2.742418619999999919e+03,-2.288734463312660266e-07,-5.410063998688611677e-06,-4.180261004985027976e-07,-6.248098967828615602e-06
2.744347180000000208e+03,4.424869551771716110e-07,-7.761715370606614724e-06,3.781870753147665002e-07,-8.046593994559492565e-06
2.746275749999999789e+03,1.454971557434343349e-07,-3.947728311914243544e-06,4.834247608023947235e-09,-4.570930964805277424e-06
2.748204310000000078e+03,6.229127269349538019e-08,-1.936576971368628121e-06,-4.460270566461697699e-07,-4.188665567835448447e-06
2.750132880000000114e+03,-6.600140096921860364e-07,-1.342602315104982427e-06,-7.110040626372288867e-07,-1.568512163604733103e-06
2.752061439999999948e+03,-3.861693794811926876e-07,-3.403508907907106556e-06,-7.605230782065058436e-08,-2.029544837865275626e-06
2.753990009999999984e+03,-7.738733099535469895e-08,-5.534461574766158096e-06,2.456069298281599588e-07,-4.103445517427014943e-06
2.755918569999999818e+03,-1.093620483408791971e-07,-2.227268159879260490e-06,-5.377487061013885059e-08,-1.980990892561750728e-06
2.757847130000000107e+03,-6.923360795074671880e-08,-2.017907093627491733e-06,-5.766096801383037946e-08,-1.966634871225433917e-06
2.759775700000000143e+03,1.083406434758651114e-06,-9.604068476612367210e-06,1.132204359628881911e-06,-9.387870783575691808e-06
2.761704259999999977e+03,9.093175693372074576e-08,-3.958351878116330031e-06,5.060187407132199887e-08,-4.137032173609981541e-06
2.763632830000000013e+03,6.043111007146210076e-08,-1.222029615952507049e-06,-9.354748177665302761e-08,-1.904226992646827386e-06
2.765561389999999847e+03,4.634666587722490506e-07,-3.740835680472594599e-07,-3.681957294969965751e-07,-4.058737991515787218e-06
2.767489959999999883e+03,6.895596805944771493e-07,-1.617343089068671169e-06,-1.681139286765745507e-07,-5.417239420643176517e-06
2.769418520000000171e+03,-7.473231183447335477e-07,4.983915056047280772e-06,-9.316054389409332566e-07,4.167457948776962826e-06
2.771347080000000005e+03,6.771240761597257506e-08,-1.009279059944419895e-06,2.443139541029960549e-08,-1.201034242486352062e-06
2.773275650000000041e+03,-7.539795897309853807e-07,4.367278425734734668e-06,-7.932525425591338557e-07,4.193280825985086983e-06
2.775204209999999875e+03,-2.713699095636962059e-07,9.769217167264467097e-07,-2.751057970633706972e-07,9.603699829996116428e-07
2.777132779999999912e+03,-4.180367819281108080e-07,1.701957975453965073e-06,-4.081053763019747909e-07,1.745958760132657642e-06
2.779061340000000200e+03,-1.719369817481394388e-07,-5.426811763821492015e-07,-1.200435365037769983e-07,-3.127688763121849643e-07
2.780989909999999782e+03,1.366184617392951913e-07,-5.118769379551564992e-06,3.219764961745184035e-07,-4.297546355472633007e-06
2.782918470000000070e+03,-9.494033740755568491e-07,-7.937809007367628184e-06,-1.355390263077810369e-07,-4.332008250468401016e-06
2.784847040000000106e+03,-9.863824064555575213e-07,-7.991047857484704102e-06,-5.835734063892193528e-08,-3.879461579106665531e-06
2.786775599999999940e+03,-5.784773550126476476e-07,-2.660161632949197518e-06,-3.980667654499217015e-07,-1.860858109970046508e-06
2.788704159999999774e+03,-7.772966883102917880e-07,9.996682920010078656e-07,-8.275066038463647859e-07,7.772148181015990773e-07
2.790632729999999810e+03,-1.760087491477525502e-07,-1.498433256294244910e-06,-4.799365638709711781e-07,-2.844976015388550741e-06
2.792561290000000099e+03,-5.490390806772209428e-08,-6.001774557205763787e-07,-7.977847185506705741e-07,-3.891487851700285343e-06
2.794489860000000135e+03,3.380164527247355238e-07,-5.245885747607482821e-06,-4.722607345172687113e-07,-8.835793701026098867e-06
2.796418419999999969e+03,1.934986330310533759e-08,-2.823406331973340098e-06,-3.301870374317127010e-07,-4.372018732419024237e-06
2.798346990000000005e+03,-4.936029503748734164e-07,-5.660800895535618151e-07,-6.327613072118698724e-07,-1.182616874569323376e-06
2.800275549999999839e+03,3.845822657465787348e-07,-6.860257130397869494e-06,2.948462464656437740e-07,-7.257829781333850969e-06
2.802204119999999875e+03,1.499344409508728395e-07,-5.492344020433978955e-06,-2.605754654009529734e-08,-6.272071063943940516e-06
2.804132680000000164e+03,-6.643286401047990821e-08,-4.288019726360714113e-06,-7.052047069981916541e-07,-7.118078570009942113e-06
2.806061239999999998e+03,1.189755148068691364e-06,-1.028492113918112456e-05,-7.021724066616835430e-08,-1.586718973889698008e-05
2.807989810000000034e+03,-2.395078941899312456e-07,3.543023914431221861e-06,-2.301395032045178493e-06,-5.592103115903599260e-06
2.809918369999999868e+03,-3.962915275543642612e-07,4.467078524926782364e-06,-1.713433860912335572e-06,-1.368479741745617053e-06
2.811846939999999904e+03,1.533767829244140268e-07,-8.923904399022093782e-07,-8.029397802926373479e-07,-5.129321320264629615e-06
2.813775500000000193e+03,-7.544716066220502576e-07,-1.408833306324688453e-07,-5.849773568881348293e-07,6.100556872233728283e-07
2.815704069999999774e+03,9.432971820533382781e-07,-8.527940798553397216e-06,9.671425137024763725e-07,-8.422294796065634036e-06
2.817632630000000063e+03,3.584731382174284681e-08,-1.541603411944958187e-06,5.933719908089078400e-08,-1.437532203666549105e-06
2.819561200000000099e+03,-1.918725885845116831e-07,-1.111533949629201728e-07,-1.358209058678925185e-07,1.371818472913948630e-07
2.821489759999999933e+03,1.033323908675730466e-07,-2.580824906767895354e-06,2.297841307151436538e-07,-2.020584394323559501e-06
2.823418320000000222e+03,-3.584781918750738872e-07,-1.416152563768238202e-06,-4.913906092773393860e-08,-4.563513593426455396e-08
2.825346889999999803e+03,-1.800662399998111701e-06,-2.381262449266649803e-06,-4.500639160969152456e-07,3.602522254996447725e-06
2.827275450000000092e+03,-1.774759944546585597e-06,-7.042566302767932852e-06,-3.753011753345708736e-07,-8.423076194697791585e-07
2.829204020000000128e+03,-1.441560021159946101e-06,-1.448658897588323498e-05,6.398207299218974434e-07,-5.265096096595882619e-06
2.831132579999999962e+03,-1.583347543095459271e-06,-8.739292620679578168e-06,2.024753605286754292e-07,-8.272596200483187385e-07
2.833061149999999998e+03,-1.056163517859991759e-06,-6.609490708142726488e-06,3.008290402105225608e-07,-5.973772565366194779e-07
2.834989709999999832e+03,-8.560840795327469838e-07,-2.704837872349067018e-06,-2.811385858526796300e-07,-1.575596902128414892e-07
2.836918279999999868e+03,-1.274678480328429794e-07,-4.214921917215249566e-06,8.489533244298340185e-08,-3.274053430965063568e-06
2.838846840000000157e+03,9.035879991665326603e-08,-6.219783348073047580e-06,2.623660982436823988e-07,-5.457710346348730568e-06
2.840775399999999991e+03,-1.655320120731606379e-07,-4.272711429432853779e-06,1.877199171188868506e-07,-2.707639710601100291e-06
2.842703970000000027e+03,-6.465610361163067161e-07,-1.555717378545891057e-06,-1.302207944959106648e-07,7.319120515413886481e-07
2.844632529999999861e+03,-2.584016834083405564e-07,-2.777800447366856255e-06,-1.363910164345673935e-07,-2.237235970583382699e-06
2.846561099999999897e+03,6.822310390912639343e-07,-9.454845756286568240e-06,7.760375300647490443e-07,-9.039239006731829726e-06
2.848489660000000185e+03,7.526130516493617324e-07,-1.078089038239906478e-05,8.318252020490205136e-07,-1.042994340622287892e-05
2.850418230000000221e+03,-8.066553114795633028e-07,1.497395672787805887e-06,-7.826977912150270111e-07,1.603538723457402607e-06
2.852346790000000055e+03,2.380466712632543841e-07,-4.069252618475073688e-06,2.945946624125457195e-07,-3.818718497099080024e-06
2.854275360000000092e+03,2.483054381110505189e-06,-1.959068128115744529e-05,2.607091839633291523e-06,-1.904113716726177420e-05
2.856203919999999925e+03,4.260630063863966214e-07,-7.125333061886245238e-06,5.047427577105691639e-07,-6.776744863305643856e-06
2.858132480000000214e+03,-6.711117220865703457e-07,-5.919864967281310584e-07,-7.514055236179279410e-07,-9.477256947040284549e-07
2.860061049999999796e+03,-1.717808981848453167e-06,-6.867894620045121758e-06,-7.889521664849488114e-07,-2.752623301090143626e-06
2.861989610000000084e+03,-2.018123824254941905e-06,-8.918187518866564094e-06,-3.964401858867073396e-07,-1.733368443405895839e-06
2.863918180000000120e+03,-2.564112088493251379e-06,-1.062907001813450702e-05,1.604968629446692838e-08,8.022567207370096658e-07
2.865846739999999954e+03,-1.377509922794679892e-06,-8.206082739571591645e-06,4.638785412596933634e-07,-4.786824640240010890e-08
2.867775309999999990e+03,-1.451667412209360244e-06,-6.014898083425907365e-06,-4.068032534472295955e-07,-1.385659826639183859e-06
2.869703869999999824e+03,-3.134071168850473814e-07,-1.054420353095086699e-06,-1.104097388963744341e-06,-4.557549086223635714e-06
2.871632439999999860e+03,-2.853141039839462009e-07,2.768647269816843316e-06,-1.447043750332822926e-06,-2.378359906018199773e-06
2.873561000000000149e+03,6.057458409866186088e-07,-3.883175388449752916e-06,-7.504611181799550517e-07,-9.891808268471399904e-06
2.875489559999999983e+03,2.167817997414372679e-07,-5.612730938514497826e-06,-3.869409376535058838e-07,-8.287505806619550338e-06
2.877418130000000019e+03,-3.035888998282916655e-07,-2.456129290804273271e-06,-3.519688376123031349e-07,-2.670475105016179917e-06
2.879346689999999853e+03,-1.786829632056502717e-06,2.443063263302058505e-06,-6.849373962460500692e-07,7.324962647154175971e-06
2.881275259999999889e+03,-1.112403901244871294e-06,3.871363181438604734e-06,-7.831825614470957813e-07,5.329968119087156170e-06
2.883203820000000178e+03,-9.802480854252075695e-07,5.312580620430583450e-06,-9.877048577891450480e-07,5.279543621687909939e-06
